action,index,norm_cost,station_name,method,original,new
update,2078,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Albermarle', 'city': 'Gauteng', 'segmentation': 'S2', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'albermarle', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Albermarle', 'cost center': 'ZA111S0641', 'country code': 'ZA'}"
update,2079,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Alexanda', 'city': 'Eastern cape', 'segmentation': 'S1', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'alexanda', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Malanda', 'cost center': 'ZA111S0664', 'country code': 'ZA'}"
update,2080,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': ""Ali's Centre"", 'city': 'Gauteng', 'segmentation': 'S2', 'management method': 'DODO', 'country code': 'ZA', 'norm_name': 'ali s centre', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': ""Ali's Centre"", 'cost center': 'ZA111S0401', 'country code': 'ZA'}"
update,2081,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Aliwal Toyota', 'city': 'Eastern Cape', 'segmentation': 'S3', 'management method': 'DODO', 'country code': 'ZA', 'norm_name': 'aliwal toyota', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Ermelo Toyota', 'cost center': 'ZA111S0209', 'country code': 'ZA'}"
update,2082,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Allegro Vulstasie', 'city': 'Mpumalanga', 'segmentation': 'S1', 'management method': 'DODO', 'country code': 'ZA', 'norm_name': 'allegro vulstasie', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Allegro Vulstasie', 'cost center': 'ZA111S0669', 'country code': 'ZA'}"
update,2083,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Alrode', 'city': 'Gauteng', 'segmentation': 'S2', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'alrode', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Alrode', 'cost center': 'ZA111S0134', 'country code': 'ZA'}"
update,2084,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Ambassador Duty Fuel', 'city': 'Gauteng', 'segmentation': 'S2', 'management method': 'DODO', 'country code': 'ZA', 'norm_name': 'ambassador duty fuel', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Ambassador Duty Free Fuel', 'cost center': 'ZA111S0532', 'country code': 'ZA'}"
update,2085,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Annlin', 'city': 'Guateng', 'segmentation': 'S1', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'annlin', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Akonolinga', 'cost center': 'CM111S2230', 'country code': 'CM'}"
update,2086,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Ashburton Garage', 'city': 'KwaZulu Natal', 'segmentation': 'S3', 'management method': 'DODO', 'country code': 'ZA', 'norm_name': 'ashburton garage', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Ashburton Garage', 'cost center': 'ZA111S0343', 'country code': 'ZA'}"
update,2087,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Aston', 'city': 'Guateng', 'segmentation': 'S1', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'aston', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Aston', 'cost center': 'ZA111S0016', 'country code': 'ZA'}"
update,2088,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Atlas Road', 'city': 'Gauteng', 'segmentation': 'S1', 'management method': 'DODO', 'country code': 'ZA', 'norm_name': 'atlas road', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Atlas Road', 'cost center': 'ZA111S0713', 'country code': 'ZA'}"
update,2089,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Atlasville', 'city': 'Gauteng', 'segmentation': 'S2', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'atlasville', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Atlasville', 'cost center': 'ZA111S0099', 'country code': 'ZA'}"
update,2090,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Augrabies Falls (SAN Park)', 'city': 'Northern Cape', 'segmentation': 'S3', 'management method': 'DODO', 'country code': 'ZA', 'norm_name': 'augrabies falls san park', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Augrabies National Park', 'cost center': 'ZA111S0800-A', 'country code': 'ZA'}"
update,2091,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Aurinia Motors', 'city': 'Guateng', 'segmentation': 'S3', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'aurinia motors', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Emric Motors', 'cost center': 'ZA111S0105', 'country code': 'ZA'}"
update,2092,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Auto Centre Diepriver', 'city': 'Western Cape', 'segmentation': 'S2', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'auto centre diepriver', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': ""Centre n'dere"", 'cost center': 'CM111S2307', 'country code': 'CM'}"
update,2093,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Auto Park', 'city': 'KwaZulu Natal', 'segmentation': 'S2', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'auto park', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Auto Park', 'cost center': 'ZA111S0344', 'country code': 'ZA'}"
update,2094,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Auto Power', 'city': 'Guateng', 'segmentation': 'S2', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'auto power', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Auto Power', 'cost center': 'ZA111S0166', 'country code': 'ZA'}"
update,2095,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Auto Stop', 'city': 'Limpopo', 'segmentation': 'closed', 'management method': 'DODO', 'country code': 'ZA', 'norm_name': 'auto stop', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Non Stop', 'cost center': 'CD111S0037', 'country code': 'CD'}"
update,2096,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Avo M TS', 'city': 'Western Cape', 'segmentation': 'S2', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'avo m ts', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Ayob Motors', 'cost center': 'ZA111S0188', 'country code': 'ZA'}"
update,2097,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Ayob Motors', 'city': 'Limpopo', 'segmentation': 'S1', 'management method': 'DODO', 'country code': 'ZA', 'norm_name': 'ayob motors', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Ayob Motors', 'cost center': 'ZA111S0188', 'country code': 'ZA'}"
update,2098,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Bainskloof', 'city': 'Gauteng', 'segmentation': 'S3', 'management method': 'DODO', 'country code': 'ZA', 'norm_name': 'bainskloof', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Buffelskloof', 'cost center': 'ZA111S0346', 'country code': 'ZA'}"
update,2099,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Bamshela', 'city': 'KwaZulu Natal', 'segmentation': 'S1', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'bamshela', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Bhamshela', 'cost center': 'ZA111S0953', 'country code': 'ZA'}"
update,2100,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Bapong', 'city': 'Northwest ', 'segmentation': 'S1', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'bapong', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Mampong', 'cost center': 'GH111S0136', 'country code': 'GH'}"
update,2101,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Beacon Bay', 'city': 'Eastern cape', 'segmentation': 'S1', 'management method': 'DODO', 'country code': 'ZA', 'norm_name': 'beacon bay', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Beacon Bay', 'cost center': 'ZA111S0189', 'country code': 'ZA'}"
update,2102,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Beacon Isle', 'city': 'Western Cape', 'segmentation': 'S1', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'beacon isle', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Beacon Isle', 'cost center': 'ZA111S0172', 'country code': 'ZA'}"
update,2103,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Beaufort West', 'city': 'Western Cape', 'segmentation': 'S2', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'beaufort west', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Beaufort West', 'cost center': 'ZA111S0170', 'country code': 'ZA'}"
update,2104,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Bela Bela', 'city': 'Limpopo', 'segmentation': 'S1', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'bela bela', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Bela Bela', 'cost center': 'ZA111S0074', 'country code': 'ZA'}"
update,2105,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Bellstad', 'city': 'Western Cape', 'segmentation': 'S2', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'bellstad', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Bellstad', 'cost center': 'ZA111S0518', 'country code': 'ZA'}"
update,2106,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Benicon Park', 'city': 'Mpumalanga', 'segmentation': 'S1', 'management method': 'DODO', 'country code': 'ZA', 'norm_name': 'benicon park', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Benicon', 'cost center': 'ZA111S0693', 'country code': 'ZA'}"
update,2107,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Bergendal (SAN Parks)', 'city': 'Mpumalanga', 'segmentation': 'S3', 'management method': 'DODO', 'country code': 'ZA', 'norm_name': 'bergendal san parks', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Merkato Shenkora Berenda', 'cost center': 'ET111S0013', 'country code': 'ET'}"
update,2108,,,fuzzy_station_extractOne,"{'cost center': 'New', 'station name': 'Bergrivier Paarl Expressmark', 'city': 'Western Cape', 'segmentation': 'S3', 'management method': 'DODO', 'country code': 'ZA', 'norm_name': 'bergrivier paarl expressmark', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Expressmark Paarl', 'cost center': 'ZA111S0795-G', 'country code': 'ZA'}"
update,2109,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Beverly Park', 'city': 'Western Cape', 'segmentation': 'S2', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'beverly park', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Beverley Park', 'cost center': 'ZA111S0190', 'country code': 'ZA'}"
update,2110,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Beyers Naude', 'city': 'Gauteng', 'segmentation': 'S1', 'management method': 'DODO', 'country code': 'ZA', 'norm_name': 'beyers naude', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Beyers Naude', 'cost center': 'ZA111S0290', 'country code': 'ZA'}"
update,2111,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Bizana', 'city': 'Eastern Cape', 'segmentation': 'S2', 'management method': 'DODO', 'country code': 'ZA', 'norm_name': 'bizana', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Bizana', 'cost center': 'ZA111S0157', 'country code': 'ZA'}"
update,2112,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Black Rock', 'city': 'Northern Cape', 'segmentation': 'S3', 'management method': 'DODO', 'country code': 'ZA', 'norm_name': 'black rock', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Black Rock', 'cost center': 'ZA111S0727', 'country code': 'ZA'}"
update,2113,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Bloemgate', 'city': 'Free State', 'segmentation': 'S2', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'bloemgate', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Bloemgate', 'cost center': 'ZA111S0128', 'country code': 'ZA'}"
update,2114,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Boksburg', 'city': 'Guateng', 'segmentation': 'S1', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'boksburg', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Boksburg', 'cost center': 'ZA111S0079', 'country code': 'ZA'}"
update,2115,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Boksburg Motors City', 'city': 'Gauteng', 'segmentation': 'S2', 'management method': 'DODO', 'country code': 'ZA', 'norm_name': 'boksburg motors city', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Motor City', 'cost center': 'ZW111S0026', 'country code': 'ZW'}"
update,2116,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Bolata', 'city': 'Free State', 'segmentation': 'S2', 'management method': 'DODO', 'country code': 'ZA', 'norm_name': 'bolata', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Volta', 'cost center': 'ZA111S0659', 'country code': 'ZA'}"
update,2117,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Bopedi', 'city': 'Limpopo', 'segmentation': 'S1', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'bopedi', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Bopedi', 'cost center': 'ZA111S0365', 'country code': 'ZA'}"
update,2118,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Boschkop', 'city': 'Guateng', 'segmentation': 'S2', 'management method': 'DODO', 'country code': 'ZA', 'norm_name': 'boschkop', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Boschkop', 'cost center': 'ZA111S0075', 'country code': 'ZA'}"
update,2119,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Boshof Motors', 'city': 'KwaZulu Natal', 'segmentation': 'S1', 'management method': 'DODO', 'country code': 'ZA', 'norm_name': 'boshof motors', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'On Boshoff', 'cost center': 'ZA111S0971', 'country code': 'ZA'}"
update,2120,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': ""Botha's Hill Garage"", 'city': 'KwaZulu Natal', 'segmentation': 'S2', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'botha s hill garage', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': ""Botha's Hill Garage"", 'cost center': 'ZA111S0152', 'country code': 'ZA'}"
update,2121,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Bothaville', 'city': 'Free State', 'segmentation': 'S1', 'management method': 'DODO', 'country code': 'ZA', 'norm_name': 'bothaville', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Atlasville', 'cost center': 'ZA111S0099', 'country code': 'ZA'}"
update,2122,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Boulevard Motors', 'city': 'Western Cape', 'segmentation': 'S2', 'management method': 'DODO', 'country code': 'ZA', 'norm_name': 'boulevard motors', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Boulevard Motors', 'cost center': 'ZA111S0674', 'country code': 'ZA'}"
update,2123,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Braamfontein', 'city': 'Guateng', 'segmentation': 'S2', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'braamfontein', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Braamfontein', 'cost center': 'ZA111S0047', 'country code': 'ZA'}"
update,2124,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Brackendowns', 'city': 'Gauteng', 'segmentation': 'S1', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'brackendowns', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Brackendowns', 'cost center': 'ZA111S0450', 'country code': 'ZA'}"
update,2125,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Brackenfell', 'city': 'Western Cape', 'segmentation': 'S1', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'brackenfell', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Brackenfell', 'cost center': 'ZA111S0192', 'country code': 'ZA'}"
update,2126,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Brackenhurst', 'city': 'Guateng', 'segmentation': 'S3', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'brackenhurst', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Brackenhurst', 'cost center': 'ZA111S0654', 'country code': 'ZA'}"
update,2127,,,fuzzy_station_extractOne,"{'cost center': 'New', 'station name': 'Bristown Expressmark', 'city': 'North West', 'segmentation': 'S3', 'management method': 'DODO', 'country code': 'ZA', 'norm_name': 'bristown expressmark', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Expressmark Bristown', 'cost center': 'ZA111S0795-E', 'country code': 'ZA'}"
update,2128,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Brite Star', 'city': 'Eastern cape', 'segmentation': 'S1', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'brite star', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Brite Star Ser', 'cost center': 'ZA111S0194', 'country code': 'ZA'}"
update,2129,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Brits ', 'city': 'Northwest ', 'segmentation': 'In-Active', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'brits', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'R566 Brits', 'cost center': 'ZA111S0723', 'country code': 'ZA'}"
update,2130,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Brits Expressmark', 'city': 'North West', 'segmentation': 'S3', 'management method': 'DODO', 'country code': 'ZA', 'norm_name': 'brits expressmark', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Expressmark Brits', 'cost center': 'ZA111S0795-B', 'country code': 'ZA'}"
